Date,12/31/03,12/31/03
Time,16:00:00,16:00:00
Y_Unit_Label,Acceleration (g),Acceleration (g)
X_Dimension,Time (s),Time (s)
X0,0.00E+00,0.00E+00
Delta_X,0.000488,0.000488
***End_of_Header***,,
X_Value,tapping near accel - sink cntr - Acceleration - platform,tapping near accel - sink cntr - Acceleration - table
0.824707,0.035604,-0.003006
0.825195,0.034478,-0.002782
0.825684,0.032744,-0.002548
0.826172,0.03052,-0.002185
0.82666,0.029316,-0.001788
0.827148,0.027859,-0.001486
0.827637,0.025976,-0.001121
0.828125,0.02323,-0.000581
0.828613,0.02024,1.57E-05
0.829102,0.016686,0.000471
0.82959,0.013376,0.000912
0.830078,0.008968,0.001403
0.830566,0.004244,0.001809
0.831055,0.000187,0.001983
0.831543,-0.004025,0.00243
0.832031,-0.00763,0.002603
0.83252,-0.010957,0.00282
0.833008,-0.013833,0.003032
0.833496,-0.016529,0.003239
0.833984,-0.020041,0.003509
0.834473,-0.022767,0.00371
0.834961,-0.026787,0.004042
0.835449,-0.030218,0.003936
0.835937,-0.031857,0.004014
0.836426,-0.033955,0.004008
0.836914,-0.035459,0.004016
0.837402,-0.035445,0.003873
0.837891,-0.035142,0.003578
0.838379,-0.035695,0.003365
0.838867,-0.034839,0.003004
0.839355,-0.034092,0.002556
0.839844,-0.03375,0.002048
0.840332,-0.032491,0.001504
0.84082,-0.030763,0.000958
0.841309,-0.030097,0.000392
0.841797,-0.028207,-9.50E-05
0.842285,-0.025638,-0.000526
0.842773,-0.021667,-0.000864
0.843262,-0.018822,-0.001022
0.84375,-0.015885,-0.001404
0.844238,-0.011517,-0.001578
0.844727,-0.007355,-0.001681
0.845215,-0.003902,-0.001857
0.845703,-0.000423,-0.001942
0.846191,0.003129,-0.002303
0.84668,0.006199,-0.002459
0.847168,0.009913,-0.002678
0.847656,0.013355,-0.002984
0.848145,0.01708,-0.003226
0.848633,0.021033,-0.003417
0.849121,0.025148,-0.003454
0.849609,0.028969,-0.003568
0.850098,0.031488,-0.00344
0.850586,0.032722,-0.0033
0.851074,0.034366,-0.003134
0.851562,0.035377,-0.002827
0.852051,0.035069,-0.002568
0.852539,0.036116,-0.002343
0.853027,0.036479,-0.002061
0.853516,0.036814,-0.001882
0.854004,0.036056,-0.001671
0.854492,0.035172,-0.001295
0.85498,0.033559,-0.001034
0.855469,0.031732,-0.000542
0.855957,0.029643,-0.00017
0.856445,0.026344,0.000263
0.856934,0.022435,0.000804
0.857422,0.019468,0.001349
0.85791,0.016293,0.001629
0.858398,0.012281,0.002058
0.858887,0.008565,0.002282
0.859375,0.004473,0.002556
0.859863,0.001652,0.002889
0.860352,-0.001681,0.003109
0.86084,-0.00557,0.00334
0.861328,-0.010363,0.003518
0.861816,-0.014086,0.003478
0.862305,-0.019327,0.003431
0.862793,-0.023091,0.003324
0.863281,-0.025734,0.003098
0.86377,-0.029653,0.002896
0.864258,-0.032667,0.002588
0.864746,-0.034183,0.002393
0.865234,-0.035523,0.002115
0.865723,-0.037121,0.002095
0.866211,-0.037861,0.001856
0.866699,-0.038078,0.00172
0.867187,-0.038981,0.001269
0.867676,-0.039266,0.000822
0.868164,-0.038343,0.000267
0.868652,-0.037316,-0.00021
0.869141,-0.03611,-0.000641
0.869629,-0.033788,-0.000953
0.870117,-0.031412,-0.001332
0.870605,-0.02898,-0.001635
0.871094,-0.026212,-0.001916
0.871582,-0.02208,-0.002015
0.87207,-0.016849,-0.002356
0.872559,-0.01382,-0.002442
0.873047,-0.010511,-0.002454
0.873535,-0.006703,-0.002636
0.874023,-0.002124,-0.00256
0.874512,0.001807,-0.002728
0.875,0.006781,-0.002762
0.875488,0.010462,-0.002656
0.875977,0.014926,-0.002611
0.876465,0.020452,-0.002471
0.876953,0.025035,-0.002337
0.877441,0.028515,-0.002263
0.87793,0.030969,-0.002182
0.878418,0.033234,-0.002241
0.878906,0.035669,-0.002223
0.879395,0.036686,-0.002057
0.879883,0.0383,-0.001938
0.880371,0.040373,-0.001594
0.880859,0.041095,-0.001158
0.881348,0.041893,-0.000654
0.881836,0.041796,-0.00028
0.882324,0.040365,0.000382
0.882812,0.038691,0.000882
0.883301,0.037218,0.001351
0.883789,0.035158,0.001955
0.884277,0.031742,0.002487
0.884766,0.028378,0.002993
0.885254,0.024939,0.003368
0.885742,0.020548,0.003745
0.88623,0.01632,0.004042
0.886719,0.012418,0.004044
0.887207,0.007852,0.00406
0.887695,0.003715,0.003966
0.888184,-0.000517,0.003934
0.888672,-0.003811,0.003613
0.88916,-0.008379,0.003421
0.889648,-0.013599,0.003367
0.890137,-0.018973,0.002836
0.890625,-0.022431,0.002899
0.891113,-0.025811,0.002842
0.891602,-0.029048,0.002755
0.89209,-0.031376,0.002668
0.892578,-0.033979,0.00269
0.893066,-0.035866,0.002754
0.893555,-0.03734,0.002526
0.894043,-0.038368,0.002362
0.894531,-0.039939,0.002335
0.89502,-0.041327,0.001981
0.895508,-0.041152,0.001553
0.895996,-0.040021,0.001207
0.896484,-0.03999,0.000919
0.896973,-0.037748,0.000642
0.897461,-0.035222,0.000331
0.897949,-0.033179,2.51E-05
0.898437,-0.029516,-0.000302
0.898926,-0.025922,-0.000615
0.899414,-0.020451,-0.000857
0.899902,-0.016672,-0.001054
0.900391,-0.011565,-0.001312
0.900879,-0.00812,-0.001295
0.901367,-0.004893,-0.001403
0.901855,-0.000392,-0.001532
0.902344,0.004522,-0.001673
0.902832,0.009606,-0.001459
0.90332,0.013937,-0.001462
0.903809,0.017897,-0.001585
0.904297,0.022995,-0.001452
0.904785,0.02771,-0.001713
0.905273,0.029392,-0.001792
0.905762,0.032285,-0.00185
0.90625,0.034963,-0.001823
0.906738,0.037123,-0.001675
0.907227,0.039151,-0.001196
0.907715,0.040098,-0.000964
0.908203,0.041719,-0.000614
0.908691,0.04254,-7.38E-05
0.90918,0.042365,0.000327
0.909668,0.041892,0.000955
0.910156,0.040754,0.001359
0.910645,0.039192,0.001936
0.911133,0.038453,0.002068
0.911621,0.0355,0.002344
0.912109,0.030407,0.002518
0.912598,0.027504,0.002708
0.913086,0.022469,0.002831
0.913574,0.018676,0.002911
0.914062,0.014579,0.002902
0.914551,0.00924,0.003091
0.915039,0.006298,0.002973
0.915527,0.001964,0.003056
0.916016,-0.00263,0.002936
0.916504,-0.006307,0.003141
0.916992,-0.012527,0.003052
0.91748,-0.016291,0.002994
0.917969,-0.020394,0.002918
0.918457,-0.024474,0.002959
0.918945,-0.0272,0.003204
0.919434,-0.030272,0.00282
0.919922,-0.032769,0.00268
0.92041,-0.034495,0.002224
0.920898,-0.037269,0.001687
0.921387,-0.039961,0.001278
0.921875,-0.040862,0.00061
0.922363,-0.04118,0.000371
0.922852,-0.041043,2.26E-05
0.92334,-0.041894,-0.000574
0.923828,-0.040815,-0.000718
0.924316,-0.039804,-0.000843
0.924805,-0.037253,-0.001281
0.925293,-0.034838,-0.001136
0.925781,-0.031371,-0.001606
0.92627,-0.027316,-0.001932
0.926758,-0.02335,-0.002085
0.927246,-0.019344,-0.002326
0.927734,-0.015665,-0.002365
0.928223,-0.011801,-0.002305
0.928711,-0.008752,-0.002584
0.929199,-0.004459,-0.002164
0.929687,0.000696,-0.002217
0.930176,0.004921,-0.002245
0.930664,0.010859,-0.002171
0.931152,0.014645,-0.002243
0.931641,0.018803,-0.002199
0.932129,0.022454,-0.002379
0.932617,0.025982,-0.002274
0.933105,0.028401,-0.002307
0.933594,0.030529,-0.002147
0.934082,0.032869,-0.002216
0.93457,0.03507,-0.001947
0.935059,0.037795,-0.001593
0.935547,0.038261,-0.001574
0.936035,0.038594,-0.001111
0.936523,0.038464,-0.000829
0.937012,0.039175,-0.000584
0.9375,0.038177,-0.000175
0.937988,0.037093,0.000257
0.938477,0.03443,0.000473
0.938965,0.031631,0.000784
0.939453,0.029291,0.000808
0.939941,0.02568,0.001003
0.94043,0.021787,0.001047
0.940918,0.018561,0.000835
0.941406,0.013602,0.000977
0.941895,0.01046,0.000989
0.942383,0.006609,0.00105
0.942871,0.001843,0.001031
0.943359,-0.00168,0.001171
0.943848,-0.006806,0.001458
0.944336,-0.01067,0.001485
0.944824,-0.014756,0.001682
0.945312,-0.018959,0.001723
0.945801,-0.021847,0.001687
0.946289,-0.023942,0.001608
0.946777,-0.027792,0.001554
0.947266,-0.03034,0.001531
0.947754,-0.032923,0.001167
0.948242,-0.035184,0.000918
0.94873,-0.037359,0.000775
0.949219,-0.039198,0.000489
0.949707,-0.039241,0.000317
0.950195,-0.039176,0.000369
0.950684,-0.039557,0.000239
0.951172,-0.038373,0.000211
0.95166,-0.037142,9.65E-05
0.952148,-0.03537,8.68E-08
0.952637,-0.031949,-0.00017
0.953125,-0.029101,-0.000472
0.953613,-0.025948,-0.000856
0.954102,-0.023041,-0.001186
0.95459,-0.019497,-0.001449
0.955078,-0.015542,-0.001902
0.955566,-0.011728,-0.002172
0.956055,-0.008551,-0.002415
0.956543,-0.004988,-0.002569
0.957031,-0.000668,-0.002501
0.95752,0.003233,-0.002434
0.958008,0.008332,-0.002285
0.958496,0.012044,-0.001999
0.958984,0.015629,-0.001992
0.959473,0.02008,-0.001858
0.959961,0.022774,-0.001721
0.960449,0.025259,-0.001461
0.960937,0.02901,-0.001578
0.961426,0.030661,-0.00127
0.961914,0.032567,-0.00112
0.962402,0.034911,-0.000907
0.962891,0.035126,-0.000306
0.963379,0.035886,-7.94E-05
0.963867,0.036061,0.000329
0.964355,0.036788,0.000694
0.964844,0.035705,0.000946
0.965332,0.034885,0.001429
0.96582,0.03371,0.0018
0.966309,0.031994,0.002166
0.966797,0.028622,0.002538
0.967285,0.026417,0.002682
0.967773,0.023761,0.002829
0.968262,0.020124,0.002927
0.96875,0.016222,0.002777
0.969238,0.013369,0.002657
0.969727,0.009992,0.002644
0.970215,0.005748,0.002562
0.970703,0.002178,0.002443
0.971191,-0.001987,0.002498
0.97168,-0.005588,0.002562
0.972168,-0.009106,0.002727
0.972656,-0.01266,0.002752
0.973145,-0.015528,0.002811
0.973633,-0.018405,0.002786
0.974121,-0.021119,0.002929
0.974609,-0.02376,0.002767
0.975098,-0.026508,0.002769
0.975586,-0.028332,0.002725
0.976074,-0.029879,0.002452
0.976562,-0.032555,0.002289
0.977051,-0.033267,0.001956
0.977539,-0.032638,0.001705
0.978027,-0.033385,0.001213
0.978516,-0.032018,0.00118
0.979004,-0.031171,0.000702
0.979492,-0.029948,0.000663
0.97998,-0.028023,0.000177
0.980469,-0.025907,-8.05E-06
0.980957,-0.023242,7.60E-06
0.981445,-0.020505,-0.000104
0.981934,-0.017381,-0.000338
0.982422,-0.014699,-0.000263
0.98291,-0.012727,-0.000367
0.983398,-0.008533,-0.000578
0.983887,-0.004618,-0.000685
0.984375,-0.001212,-0.000707
0.984863,0.001695,-0.000562
0.985352,0.005677,-0.000783
0.98584,0.009484,-0.000316
0.986328,0.012498,-0.000427
0.986816,0.016788,-0.000439
0.987305,0.020493,-0.000205
0.987793,0.021468,-0.000198
0.988281,0.023765,-0.000124
0.98877,0.02585,-0.000138
0.989258,0.028265,0.000104
0.989746,0.030688,0.000328
0.990234,0.030371,0.0007
0.990723,0.032487,0.000655
0.991211,0.032269,0.00105
0.991699,0.031538,0.001247
0.992187,0.032796,0.001239
0.992676,0.031011,0.001635
0.993164,0.030781,0.001667
0.993652,0.029083,0.001562
0.994141,0.027042,0.002023
0.994629,0.024199,0.002225
0.995117,0.022267,0.001911
0.995605,0.020751,0.002341
0.996094,0.017354,0.002142
0.996582,0.012834,0.002
0.99707,0.01168,0.001938
0.997559,0.007914,0.001754
0.998047,0.004761,0.002061
0.998535,0.0015,0.001404
0.999023,-0.002647,0.001628
0.999512,-0.005572,0.002115
1,-0.009416,0.001663
1.000488,-0.012702,0.002071
1.000977,-0.014011,0.002265
1.001465,-0.017253,0.002397
1.001953,-0.018939,0.002374
1.002441,-0.020673,0.001907
1.00293,-0.024537,0.002195
1.003418,-0.025552,0.00187
1.003906,-0.027241,0.001245
1.004395,-0.028826,0.001442
1.004883,-0.029112,0.000896
1.005371,-0.02789,0.000469
1.005859,-0.030292,0.000371
1.006348,-0.029242,-0.00043
1.006836,-0.028781,-0.000551
1.007324,-0.025525,-0.000582
1.007812,-0.023709,-0.001096
1.008301,-0.025133,-0.000928
1.008789,-0.021836,-0.001079
1.009277,-0.017987,-0.000855
1.009766,-0.018093,-0.000899
1.010254,-0.014329,-0.001067
1.010742,-0.011289,-0.001106
1.01123,-0.009997,-0.001419
1.011719,-0.006057,-0.001629
1.012207,-0.00392,-0.002293
1.012695,0.000235,-0.002225
1.013184,0.0041,-0.002604
1.013672,0.005169,-0.002806
1.01416,0.008925,-0.002614
1.014648,0.01113,-0.002848
1.015137,0.01465,-0.002195
1.015625,0.016407,-0.00206
1.016113,0.018381,-0.00214
1.016602,0.020955,-0.001746
1.01709,0.022961,-0.00131
1.017578,0.023309,-0.001051
1.018066,0.024801,-0.000649
1.018555,0.026535,-0.000647
1.019043,0.024959,-0.000128
1.019531,0.027634,-0.000143
1.02002,0.024154,-0.000119
1.020508,0.02425,0.000386
1.020996,0.023738,-6.06E-05
1.021484,0.025174,-2.24E-05
1.021973,0.0202,-1.79E-06
1.022461,0.02028,0.000285
1.022949,0.017914,0.000426
1.023437,0.017114,0.000415
1.023926,0.014193,0.000725
1.024414,0.011766,0.00083
1.024902,0.008429,0.000765
1.025391,0.00714,0.001367
1.025879,0.002396,0.000943
1.026367,0.000117,0.001169
1.026855,-0.002424,0.001198
1.027344,-0.005469,0.001259
1.027832,-0.008264,0.001311
1.02832,-0.009568,0.001171
1.028809,-0.013854,0.001369
1.029297,-0.015016,0.001377
1.029785,-0.017252,0.000985
1.030273,-0.019347,0.001263
1.030762,-0.020425,0.000765
1.03125,-0.022718,0.000943
1.031738,-0.024913,0.000366
1.032227,-0.025488,0.000409
1.032715,-0.025948,0.000302
1.033203,-0.025545,-0.000327
1.033691,-0.024812,-9.75E-05
1.03418,-0.027624,-0.000751
1.034668,-0.023764,-0.000738
1.035156,-0.023721,-0.001037
1.035645,-0.023547,-0.001194
1.036133,-0.021564,-0.001281
1.036621,-0.01882,-0.001569
1.037109,-0.019241,-0.001742
1.037598,-0.015422,-0.001472
1.038086,-0.013047,-0.001942
1.038574,-0.01164,-0.001927
1.039062,-0.009029,-0.002271
1.039551,-0.005401,-0.002254
1.040039,-0.003898,-0.002543
1.040527,-0.001167,-0.002442
1.041016,0.001441,-0.002656
1.041504,0.003484,-0.002273
1.041992,0.007486,-0.00228
1.04248,0.009401,-0.002469
1.042969,0.011863,-0.001788
1.043457,0.013128,-0.001927
1.043945,0.015849,-0.001327
1.044434,0.017744,-0.001307
1.044922,0.019708,-0.000967
1.04541,0.021964,-0.000857
1.045898,0.022038,-0.000805
1.046387,0.021298,-0.000624
1.046875,0.02403,-0.000531
1.047363,0.023075,-0.000474
1.047852,0.022085,-0.000175
1.04834,0.022063,-8.75E-05
1.048828,0.022503,9.65E-05
1.049316,0.021028,0.000164
1.049805,0.019301,0.000522
1.050293,0.017063,0.000464
1.050781,0.017071,0.000919
1.05127,0.016145,0.001046
1.051758,0.013088,0.001068
1.052246,0.011207,0.001522
1.052734,0.007557,0.001414
1.053223,0.005646,0.001665
1.053711,0.003462,0.001525
1.054199,0.002361,0.001158
1.054687,-0.002543,0.001245
1.055176,-0.004773,0.000998
1.055664,-0.006174,0.000792
1.056152,-0.009332,0.000846
1.056641,-0.010997,0.000545
1.057129,-0.013316,0.000933
1.057617,-0.015918,0.000805
1.058105,-0.01722,0.000961
1.058594,-0.0182,0.000767
1.059082,-0.019483,0.001095
1.05957,-0.020724,0.000852
1.060059,-0.023738,0.000852
1.060547,-0.021337,0.000476
1.061035,-0.023436,0.000558
1.061523,-0.022123,0.000175
1.062012,-0.023593,4.26E-05
1.0625,-0.020363,2.76E-05
1.062988,-0.022597,-0.000144
1.063477,-0.017611,-0.000496
1.063965,-0.020476,-0.00046
1.064453,-0.014983,-0.000574
1.064941,-0.019736,-0.000728
1.06543,-0.006484,-0.000766
1.065918,-0.024129,-0.000417
1.066406,0.035852,-0.000506
1.066895,0.050952,-0.000251
1.067383,-0.047836,-1.81E-05
1.067871,0.098671,0.000378
1.068359,-0.048783,0.000206
1.068848,0.019517,0.00075
1.069336,0.023393,0.00071
1.069824,0.010658,0.000837
1.070312,0.051681,0.001053
1.070801,0.020999,0.000575
1.071289,0.060273,0.000584
1.071777,0.079584,0.00086
1.072266,0.082862,0.001203
1.072754,0.121313,0.001949
1.073242,0.13167,0.002153
1.07373,0.13918,0.003642
1.074219,0.176666,0.004046
1.074707,0.152481,0.004619
1.075195,0.179737,0.00562
1.075684,0.155328,0.006108
1.076172,0.22337,0.006993
1.07666,0.276321,0.008176
1.077148,0.322668,0.009193
1.077637,0.314097,0.010102
1.078125,0.246516,0.011277
1.078613,0.236449,0.01256
1.079102,0.190647,0.013433
1.07959,0.217935,0.012216
1.080078,0.232211,0.015327
1.080566,0.146972,0.015067
1.081055,0.128993,0.012661
1.081543,0.119294,0.010554
1.082031,0.128295,0.008098
1.08252,0.063939,0.007973
1.083008,0.044666,0.007081
1.083496,0.023592,0.006804
1.083984,-0.003852,0.006444
1.084473,-0.056318,0.006191
1.084961,-0.122816,0.006228
1.085449,-0.179654,0.004482
1.085937,-0.230425,0.002836
1.086426,-0.26309,0.001313
1.086914,-0.319714,0.00141
1.087402,-0.352454,0.000912
1.087891,-0.390851,-0.000135
1.088379,-0.412657,-0.002006
1.088867,-0.439292,-0.003352
1.089355,-0.490177,-0.004047
1.089844,-0.517006,-0.005356
1.090332,-0.548434,-0.006911
1.09082,-0.552886,-0.008462
1.091309,-0.540586,-0.010476
1.091797,-0.532183,-0.012718
1.092285,-0.525819,-0.014028
1.092773,-0.500768,-0.015427
1.093262,-0.472391,-0.01509
1.09375,-0.45488,-0.020009
1.094238,-0.458781,-0.022424
1.094727,-0.390915,-0.02222
1.095215,-0.34421,-0.021222
1.095703,-0.305475,-0.018742
1.096191,-0.249733,-0.018344
1.09668,-0.20738,-0.015461
1.097168,-0.135302,-0.014592
1.097656,-0.076218,-0.012584
1.098145,0.00416,-0.010849
1.098633,0.056695,-0.011092
1.099121,0.097597,-0.009885
1.099609,0.148181,-0.01067
1.100098,0.222465,-0.008081
1.100586,0.239483,-0.006531
1.101074,0.251318,-0.005461
1.101562,0.307571,-0.004137
1.102051,0.371705,-0.004381
1.102539,0.414632,-0.002653
1.103027,0.427748,0.000803
1.103516,0.436649,0.003556
1.104004,0.443731,0.00379
1.104492,0.443407,0.003387
1.10498,0.464628,0.002862
1.105469,0.505182,0.002166
1.105957,0.517509,0.000693
1.106445,0.50326,-0.000307
1.106934,0.492866,-0.000179
1.107422,0.461024,-0.000347
1.10791,0.409589,0.00018
1.108398,0.374762,0.002394
1.108887,0.371104,0.005601
1.109375,0.337968,0.008604
1.109863,0.285194,0.010143
1.110352,0.239192,0.01061
1.11084,0.211973,0.010807
1.111328,0.190727,0.01028
1.111816,0.137749,0.010935
1.112305,0.087904,0.01016
1.112793,0.041588,0.00902
1.113281,-0.021623,0.008105
1.11377,-0.047219,0.005392
1.114258,-0.075458,0.003348
1.114746,-0.112661,0.001755
1.115234,-0.145831,0.00169
1.115723,-0.186603,0.003129
1.116211,-0.212904,0.004804
1.116699,-0.239589,0.005772
1.117187,-0.262289,0.00511
1.117676,-0.263637,0.003299
1.118164,-0.27161,0.003103
1.118652,-0.284145,0.003435
1.119141,-0.294591,0.003782
1.119629,-0.310491,0.004605
1.120117,-0.321161,0.00495
1.120605,-0.303348,0.005112
1.121094,-0.293997,0.004677
1.121582,-0.286679,0.004511
1.12207,-0.260055,0.004454
1.122559,-0.246881,0.003702
1.123047,-0.233078,0.001753
1.123535,-0.222556,-0.000694
1.124023,-0.209355,-0.003928
1.124512,-0.20536,-0.006278
1.125,-0.180609,-0.007698
1.125488,-0.13962,-0.009288
1.125977,-0.103396,-0.010775
1.126465,-0.068945,-0.0112
1.126953,-0.025693,-0.010586
1.127441,0.014698,-0.009417
1.12793,0.04631,-0.008318
1.128418,0.060734,-0.006772
1.128906,0.083188,-0.005448
1.129395,0.082809,-0.004907
1.129883,0.074749,-0.005335
1.130371,0.105513,-0.005007
1.130859,0.133074,-0.004366
1.131348,0.135362,-0.00323
1.131836,0.140487,-0.000747
1.132324,0.181099,0.001586
1.132812,0.196078,0.003421
1.133301,0.178067,0.003184
1.133789,0.184317,0.002033
1.134277,0.189088,0.001222
1.134766,0.189225,0.000743
1.135254,0.167441,0.001232
1.135742,0.136694,0.00166
1.13623,0.125799,0.001596
1.136719,0.118595,0.000915
1.137207,0.114316,-0.000285
1.137695,0.102351,-0.000991
1.138184,0.099936,-0.00081
1.138672,0.091892,-0.000631
1.13916,0.076509,0.000168
1.139648,0.062876,0.001247
1.140137,0.049042,0.002171
1.140625,0.020824,0.003611
1.141113,-0.013793,0.005119
1.141602,-0.022048,0.005927
1.14209,-0.036206,0.006323
1.142578,-0.049261,0.007065
1.143066,-0.047009,0.007934
1.143555,-0.039639,0.007894
1.144043,-0.056184,0.007879
1.144531,-0.058953,0.008227
1.14502,-0.062117,0.008342
1.145508,-0.06547,0.00755
1.145996,-0.064102,0.006795
1.146484,-0.061729,0.005754
1.146973,-0.068966,0.004483
1.147461,-0.081132,0.002871
1.147949,-0.075635,0.001592
1.148437,-0.069054,0.001802
1.148926,-0.060444,0.002377
1.149414,-0.064008,0.002536
1.149902,-0.057991,0.002964
1.150391,-0.048462,0.003142
1.150879,-0.032215,0.003394
1.151367,-0.029673,0.003535
1.151855,-0.028814,0.003348
1.152344,-0.027115,0.002481
1.152832,-0.025958,0.000785
1.15332,-0.011198,-0.001261
1.153809,0.00363,-0.002604
1.154297,0.021091,-0.00467
1.154785,0.021047,-0.006425
1.155273,0.024225,-0.00725
1.155762,0.024879,-0.007503
1.15625,0.031941,-0.007016
1.156738,0.037518,-0.006932
1.157227,0.038348,-0.005877
1.157715,0.040216,-0.004996
1.158203,0.037556,-0.004034
1.158691,0.0405,-0.002885
1.15918,0.04093,-0.002342
1.159668,0.03994,-0.001875
1.160156,0.038986,-0.002303
1.160645,0.036821,-0.002352
1.161133,0.029143,-0.003075
1.161621,0.022956,-0.003916
1.162109,0.013212,-0.004285
1.162598,0.003025,-0.004527
1.163086,-0.015613,-0.004987
1.163574,-0.015435,-0.005472
1.164062,-0.011875,-0.005093
1.164551,-0.014706,-0.004239
1.165039,-0.02527,-0.003267
1.165527,-0.033053,-0.002429
1.166016,-0.034208,-0.001927
1.166504,-0.061422,-0.001193
1.166992,-0.062015,-0.000352
1.16748,-0.063734,0.000658
1.167969,-0.057446,0.002073
1.168457,-0.0586,0.002936
1.168945,-0.067321,0.003386
1.169434,-0.067084,0.004429
1.169922,-0.065993,0.004469
1.17041,-0.058319,0.004601
1.170898,-0.064425,0.003972
1.171387,-0.063185,0.003665
1.171875,-0.062239,0.003429
1.172363,-0.052529,0.002374
1.172852,-0.054074,0.002309
1.17334,-0.042526,0.001575
1.173828,-0.026487,0.002518
1.174316,-0.006496,0.003689
1.174805,0.00783,0.005098
1.175293,0.028992,0.006896
1.175781,0.041202,0.007959
1.17627,0.041403,0.009198
1.176758,0.059414,0.00927
1.177246,0.063157,0.009328
1.177734,0.070758,0.009013
1.178223,0.070075,0.008094
1.178711,0.078567,0.007275
1.179199,0.079874,0.006096
1.179687,0.089934,0.00535
1.180176,0.089885,0.005023
1.180664,0.098943,0.004617
1.181152,0.10885,0.003727
1.181641,0.111283,0.002745
1.182129,0.109787,0.001531
1.182617,0.102203,5.52E-05
1.183105,0.101337,-0.001511
1.183594,0.095718,-0.003066
1.184082,0.099994,-0.004075
1.18457,0.090896,-0.004826
1.185059,0.086386,-0.005057
1.185547,0.080257,-0.005253
1.186035,0.07004,-0.004743
1.186523,0.059678,-0.003916
1.187012,0.043816,-0.002662
1.1875,0.028511,-0.001641
1.187988,0.011478,-0.000883
1.188477,-0.003266,-0.000693
1.188965,-0.017736,-0.000659
1.189453,-0.033889,-0.000867
1.189941,-0.04601,-0.00136
1.19043,-0.054113,-0.001575
1.190918,-0.071895,-0.002295
1.191406,-0.082474,-0.003103
1.191895,-0.093726,-0.00399
1.192383,-0.103007,-0.004777
1.192871,-0.112199,-0.005226
1.193359,-0.110167,-0.005431
1.193848,-0.111517,-0.005507
1.194336,-0.116715,-0.005591
1.194824,-0.108945,-0.004848
1.195312,-0.11753,-0.004748
1.195801,-0.130307,-0.003425
1.196289,-0.14612,-0.002729
1.196777,-0.13504,-0.002176
1.197266,-0.123327,-0.0004
1.197754,-0.120243,0.000581
1.198242,-0.114305,0.002808
1.19873,-0.106396,0.00413
1.199219,-0.092361,0.005434
1.199707,-0.08633,0.00601
1.200195,-0.080374,0.005787
1.200684,-0.065053,0.005471
1.201172,-0.05261,0.004541
1.20166,-0.038099,0.003924
1.202148,-0.019023,0.003004
1.202637,-0.005115,0.002395
1.203125,0.022744,0.001739
1.203613,0.04108,0.001175
1.204102,0.052527,0.00108
1.20459,0.069157,0.001106
1.205078,0.085614,0.001347
1.205566,0.094572,0.001735
1.206055,0.107993,0.002296
1.206543,0.119764,0.003301
1.207031,0.123768,0.003946
1.20752,0.133379,0.004345
1.208008,0.13599,0.00418
1.208496,0.140285,0.003939
1.208984,0.142292,0.003208
1.209473,0.142294,0.001831
1.209961,0.142369,0.000675
1.210449,0.140274,-0.000648
1.210937,0.138484,-0.001649
1.211426,0.132501,-0.00247
1.211914,0.130569,-0.003374
1.212402,0.11801,-0.003962
1.212891,0.107075,-0.004488
1.213379,0.098512,-0.005041
1.213867,0.088332,-0.005599
1.214355,0.073048,-0.005884
1.214844,0.057374,-0.00555
1.215332,0.05264,-0.00499
1.21582,0.031595,-0.004153
1.216309,0.012718,-0.003817
1.216797,0.003485,-0.003302
1.217285,-0.01816,-0.003267
1.217773,-0.037697,-0.003683
1.218262,-0.055462,-0.003817
1.21875,-0.072793,-0.003799
1.219238,-0.082399,-0.003541
1.219727,-0.093272,-0.003657
1.220215,-0.105241,-0.003802
1.220703,-0.112803,-0.003597
1.221191,-0.118604,-0.003031
1.22168,-0.126707,-0.002598
1.222168,-0.131742,-0.002086
1.222656,-0.136914,-0.001641
1.223145,-0.137223,-0.001361
1.223633,-0.139977,-0.001028
1.224121,-0.131164,-0.000628
1.224609,-0.133671,6.45E-05
1.225098,-0.126294,0.000516
1.225586,-0.122777,0.00049
1.226074,-0.114112,0.000414
1.226562,-0.113319,0.000334
1.227051,-0.101843,0.000254
1.227539,-0.093441,0.000608
1.228027,-0.083447,0.001229
1.228516,-0.068917,0.002041
1.229004,-0.062181,0.003275
1.229492,-0.042528,0.004574
1.22998,-0.031016,0.0058
1.230469,-0.010923,0.006841
1.230957,0.002234,0.007394
1.231445,0.017523,0.007384
1.231934,0.028538,0.006508
1.232422,0.04532,0.005373
1.23291,0.055936,0.003968
1.233398,0.065088,0.002601
1.233887,0.080687,0.001225
1.234375,0.088168,4.95E-05
1.234863,0.097436,-0.000683
1.235352,0.106654,-0.001345
1.23584,0.115364,-0.001764
1.236328,0.11805,-0.002011
1.236816,0.123247,-0.001962
1.237305,0.122525,-0.001759
1.237793,0.122189,-0.001308
1.238281,0.12111,-0.000894
1.23877,0.11705,-0.000533
1.239258,0.113738,-0.00026
1.239746,0.106806,-8.05E-06
1.240234,0.103872,-0.000126
1.240723,0.094033,-0.000104
1.241211,0.08779,-0.000227
1.241699,0.082051,-0.000482
1.242187,0.072858,-0.00084
1.242676,0.063112,-0.001397
1.243164,0.052658,-0.001718
1.243652,0.04192,-0.002039
1.244141,0.028179,-0.002731
1.244629,0.013371,-0.002735
1.245117,2.95E-05,-0.002812
1.245605,-0.016744,-0.002705
1.246094,-0.024663,-0.002249
